entry_id	source	part_of_speech	level	official_source	definition_path	exact_definition	selected_candidate	selected_candidate_method	candidate_history	reason
ox5000-e9afbf1e9b9ba09c65ee	cheer	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheer_2	/us/definition/english/cheer_2	a shout of joy, support or praise	Веселий (гучний): вигук радості, підтримки або похвали	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'Веселий (гучний): вигук радості, підтримки або похвали';reverse='Haughty (sound): A shout of joy, support, or commendation';lex=0.070;candDef=0.881;revDef=0.787;decision=BLOCKED:low reverse lexical agreement 0.070 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'веселий';reverse='fun';lex=0.000;candDef=0.681;revDef=0.499;decision=BLOCKED:low reverse lexical agreement 0.000	BLOCKED: low reverse lexical agreement 0.070; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a shout of joy, support or praise'; candidate='Веселий (гучний): вигук радості, підтримки або похвали'; reverse='Haughty (sound): A shout of joy, support, or commendation'; lexical=0.070; candidate_definition_similarity=0.881; reverse_definition_similarity=0.787; semantic=0.881.
ox5000-042f56b4f8aa0bfb23f1	cheer	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheer_1	/us/definition/english/cheer_1	to shout loudly, in order to show support or praise for somebody, or to encourage them	аплодувати (клацання): голосно вигукувати, щоб показати чи похвалити когось, або підбадьорювати	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'аплодувати (клацання): голосно вигукувати, щоб показати чи похвалити когось, або підбадьорювати';reverse='applaud: shout out loud to show or approve, or encourage';lex=0.068;candDef=0.850;revDef=0.751;decision=BLOCKED:low reverse lexical agreement 0.068 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'веселий';reverse='fun';lex=0.000;candDef=0.377;revDef=0.246;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED: low reverse lexical agreement 0.068; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='to shout loudly, in order to show support or praise for somebody, or to encourage them'; candidate='аплодувати (клацання): голосно вигукувати, щоб показати чи похвалити когось, або підбадьорювати'; reverse='applaud: shout out loud to show or approve, or encourage'; lexical=0.068; candidate_definition_similarity=0.850; reverse_definition_similarity=0.751; semantic=0.850.
ox5000-5f21cc31a80fe8b694f6	chop	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/chop_1	/us/definition/english/chop_1	to cut something into pieces with a sharp tool such as a knife	break (verboard): розрізати щось на шматки гострим інструментом, на зразок ножа	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'break (verboard): розрізати щось на шматки гострим інструментом, на зразок ножа';reverse='break (verbboard): Cut something into pieces with a sharp tool like a knife';lex=0.000;candDef=0.770;revDef=0.853;decision=BLOCKED:English/source-language residue or model artifact || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'bar';reverse='bar';lex=0.000;candDef=0.126;revDef=0.126;decision=BLOCKED:English/source-language residue or model artifact	BLOCKED: English/source-language residue or model artifact; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='to cut something into pieces with a sharp tool such as a knife'; candidate='break (verboard): розрізати щось на шматки гострим інструментом, на зразок ножа'; reverse='break (verbboard): Cut something into pieces with a sharp tool like a knife'; lexical=0.000; candidate_definition_similarity=0.770; reverse_definition_similarity=0.853; semantic=0.000.
ox5000-14a30058a90886f8f5dc	circuit	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/circuit	/us/definition/english/circuit	a line, route or journey around a place	схема (нуун): лінія, маршрут або подорож навколо місця	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	en_wiktionary_matching_pos_uk_translation=>'кругоо́біг';reverse='round run';lex=0.250;candDef=0.505;revDef=0.333;decision=BLOCKED:low reverse lexical agreement 0.250 || en_wiktionary_matching_pos_uk_translation=>'цикл';reverse='cycle';lex=0.333;candDef=0.235;revDef=0.235;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.235) || en_wiktionary_matching_pos_uk_translation=>'оберта́ння';reverse='rotation';lex=0.133;candDef=0.417;revDef=0.286;decision=BLOCKED:low reverse lexical agreement 0.133 || en_wiktionary_matching_pos_uk_translation=>'окру́жність';reverse='Degrees';lex=0.143;candDef=0.436;revDef=0.164;decision=BLOCKED:low reverse lexical agreement 0.143 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'схема (нуун): лінія, маршрут або подорож навколо місця';reverse='scheme (nuun): Line, route or journey around location';lex=0.179;candDef=0.861;revDef=0.715;decision=BLOCKED:low reverse lexical agreement 0.179 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'схема';reverse='scheme';lex=0.154;candDef=0.420;revDef=0.311;decision=BLOCKED:low reverse lexical agreement 0.154	BLOCKED: low reverse lexical agreement 0.179; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a line, route or journey around a place'; candidate='схема (нуун): лінія, маршрут або подорож навколо місця'; reverse='scheme (nuun): Line, route or journey around location'; lexical=0.179; candidate_definition_similarity=0.861; reverse_definition_similarity=0.715; semantic=0.861.
ox5000-bf7922083634871fd76e	cliff	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cliff_1	/us/definition/english/cliff_1	a high area of rock with a very steep side, often at the edge of the sea or ocean	Скала (нуун): висока ділянка скелі з дуже крутим боком, часто на березі моря або океану.	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	en_wiktionary_matching_pos_uk_translation=>'ске́ля';reverse='rock';lex=0.222;candDef=0.182;revDef=0.506;decision=BLOCKED:low reverse lexical agreement 0.222 || en_wiktionary_matching_pos_uk_translation=>'кліф';reverse='maple';lex=0.200;candDef=0.176;revDef=-0.022;decision=BLOCKED:low reverse lexical agreement 0.200 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'Скала (нуун): висока ділянка скелі з дуже крутим боком, часто на березі моря або океану.';reverse='Skala (nuun): A tall piece of rock with a very steep side, often on the beach of the sea or the ocean.';lex=0.078;candDef=0.875;revDef=0.668;decision=BLOCKED:low reverse lexical agreement 0.078 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Скала';reverse='Skala';lex=0.200;candDef=0.353;revDef=0.396;decision=BLOCKED:low reverse lexical agreement 0.200	BLOCKED: low reverse lexical agreement 0.078; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a high area of rock with a very steep side, often at the edge of the sea or ocean'; candidate='Скала (нуун): висока ділянка скелі з дуже крутим боком, часто на березі моря або океану.'; reverse='Skala (nuun): A tall piece of rock with a very steep side, often on the beach of the sea or the ocean.'; lexical=0.078; candidate_definition_similarity=0.875; reverse_definition_similarity=0.668; semantic=0.875.
ox5000-065f94e1d344097a9fb6	clinic	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/clinic	/us/definition/english/clinic	a building or part of a hospital where people can go for special medical treatment or advice	Лікарня (ноун): будинок або частина лікарні, де люди можуть ходити до спеціальної медичної допомоги або поради.	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	en_wiktionary_matching_pos_uk_translation=>'клі́ніка';reverse='Kleonika';lex=0.429;candDef=0.275;revDef=0.182;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.275) || en_wiktionary_matching_pos_uk_translation=>'амбулато́рія';reverse='ambultoria';lex=0.250;candDef=0.290;revDef=0.328;decision=BLOCKED:low reverse lexical agreement 0.250 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'Лікарня (ноун): будинок або частина лікарні, де люди можуть ходити до спеціальної медичної допомоги або поради.';reverse='Hospital (Noun): A house or a part of a hospital where people can go to specialized medical care or advice.';lex=0.092;candDef=0.854;revDef=0.698;decision=BLOCKED:low reverse lexical agreement 0.092 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'лікарня';reverse='Hospital';lex=0.143;candDef=0.719;revDef=0.718;decision=BLOCKED:low reverse lexical agreement 0.143	BLOCKED: low reverse lexical agreement 0.092; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a building or part of a hospital where people can go for special medical treatment or advice'; candidate='Лікарня (ноун): будинок або частина лікарні, де люди можуть ходити до спеціальної медичної допомоги або поради.'; reverse='Hospital (Noun): A house or a part of a hospital where people can go to specialized medical care or advice.'; lexical=0.092; candidate_definition_similarity=0.854; reverse_definition_similarity=0.698; semantic=0.854.
ox5000-85c56babf231b6fd11a6	comic	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/comic_1	/us/definition/english/comic_1	humorous and making you laugh	комікс (примітка): смішний і змушує сміятися	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'комікс (примітка): смішний і змушує сміятися';reverse='comic book (note): funny and makes you laugh.';lex=0.000;candDef=0.818;revDef=0.780;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'комікси';reverse='comics';lex=0.000;candDef=0.379;revDef=0.279;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology	BLOCKED: adjective candidate has no plausible Ukrainian adjective morphology; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='humorous and making you laugh'; candidate='комікс (примітка): смішний і змушує сміятися'; reverse='comic book (note): funny and makes you laugh.'; lexical=0.000; candidate_definition_similarity=0.818; reverse_definition_similarity=0.780; semantic=0.000.
ox5000-e07de55ff108c88cf492	compose	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/compose	/us/definition/english/compose	to write music	склада́ти	en_wiktionary_matching_pos_uk_translation	"en_wiktionary_matching_pos_uk_translation=>'склада́ти';reverse='syllables';lex=0.250;candDef=0.347;revDef=0.301;decision=BLOCKED:low reverse lexical agreement 0.250 || en_wiktionary_matching_pos_uk_translation=>'скла́сти';reverse='glass';lex=0.167;candDef=0.328;revDef=0.120;decision=BLOCKED:low reverse lexical agreement 0.167 || en_wiktionary_matching_pos_uk_translation=>'компонува́ти';reverse='connovats';lex=0.500;candDef=0.282;revDef=0.269;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.282) || en_wiktionary_matching_pos_uk_translation=>'скомпонува́ти';reverse='"" We\'re going to have to work together. ""';lex=0.140;candDef=0.333;revDef=0.200;decision=BLOCKED:low reverse lexical agreement 0.140 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'create (verb): для запису музики';reverse='create (verb): for music writing';lex=0.000;candDef=0.661;revDef=0.739;decision=BLOCKED:candidate is not predominantly Ukrainian || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Складання';reverse='Compiling';lex=0.000;candDef=0.399;revDef=0.398;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase"	BLOCKED: low reverse lexical agreement 0.250; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to write music'; candidate='склада́ти'; reverse='syllables'; lexical=0.250; candidate_definition_similarity=0.347; reverse_definition_similarity=0.301; semantic=0.347.
ox5000-0f76508d4a3a6e8d10e7	compound	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/compound_1	/us/definition/english/compound_1	a thing consisting of two or more separate things combined together	complex (nun): річ, що складається з двох або декількох окремих об' єктів, з' єднаних разом	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>""complex (nun): річ, що складається з двох або декількох окремих об' єктів, з' єднаних разом"";reverse='complex (nun): A thing consisting of two or more distinct objects joined together';lex=0.000;candDef=0.650;revDef=0.669;decision=BLOCKED:Latin-language residue remains || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'complication';reverse='complication';lex=0.000;candDef=0.253;revDef=0.253;decision=BLOCKED:candidate is not predominantly Ukrainian"	"BLOCKED: Latin-language residue remains; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a thing consisting of two or more separate things combined together'; candidate=""complex (nun): річ, що складається з двох або декількох окремих об' єктів, з' єднаних разом""; reverse='complex (nun): A thing consisting of two or more distinct objects joined together'; lexical=0.000; candidate_definition_similarity=0.650; reverse_definition_similarity=0.669; semantic=0.000."
ox5000-cef7e9caa766c637d105	comprehensive	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/comprehensive_1	/us/definition/english/comprehensive_1	including all, or almost all, the items, details, facts, information, etc., that may be involved	комплексний (підприємець): разом з усіма або майже всіма елементами, подробицями, фактами, інформацією тощо, які можуть бути включені	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	en_wiktionary_matching_pos_uk_translation=>'всебі́чний';reverse='full - fledged';lex=0.160;candDef=0.332;revDef=0.216;decision=BLOCKED:low reverse lexical agreement 0.160 || en_wiktionary_matching_pos_uk_translation=>'всеося́жний';reverse='all - embracing';lex=0.154;candDef=0.353;revDef=0.162;decision=BLOCKED:low reverse lexical agreement 0.154 || en_wiktionary_matching_pos_uk_translation=>'по́вний';reverse='convex';lex=0.526;candDef=0.172;revDef=0.045;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.172) || en_wiktionary_matching_pos_uk_translation=>'виче́рпний';reverse='pretier';lex=0.400;candDef=0.187;revDef=0.226;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.226) || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'комплексний (підприємець): разом з усіма або майже всіма елементами, подробицями, фактами, інформацією тощо, які можуть бути включені';reverse='complex (entrepreneur): along with all or almost all elements, details, facts, information, etc. that may be included';lex=0.180;candDef=0.704;revDef=0.543;decision=BLOCKED:low reverse lexical agreement 0.180 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'комплексний';reverse='complex';lex=0.500;candDef=0.366;revDef=0.300;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.366)	BLOCKED: low reverse lexical agreement 0.180; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='including all, or almost all, the items, details, facts, information, etc., that may be involved'; candidate='комплексний (підприємець): разом з усіма або майже всіма елементами, подробицями, фактами, інформацією тощо, які можуть бути включені'; reverse='complex (entrepreneur): along with all or almost all elements, details, facts, information, etc. that may be included'; lexical=0.180; candidate_definition_similarity=0.704; reverse_definition_similarity=0.543; semantic=0.704.
ox5000-3dbc882686b6ebef26d1	concrete	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/concrete_1	/us/definition/english/concrete_1	made of concrete	пе́вний	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'конкре́тний';reverse='comcreʹ';lex=0.714;candDef=0.272;revDef=0.211;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.272) || en_wiktionary_matching_pos_uk_translation=>'пе́вний';reverse='Bold';lex=0.167;candDef=0.209;revDef=0.348;decision=BLOCKED:low reverse lexical agreement 0.167 || en_wiktionary_matching_pos_uk_translation=>'спра́вжній';reverse='question';lex=0.250;candDef=0.273;revDef=0.237;decision=BLOCKED:low reverse lexical agreement 0.250 || en_wiktionary_matching_pos_uk_translation=>'ді́йсний';reverse='die';lex=0.182;candDef=0.232;revDef=0.195;decision=BLOCKED:low reverse lexical agreement 0.182 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'бетон (прикметник): зроблений з бетону.';reverse='concrete: made of concrete.';lex=0.000;candDef=0.935;revDef=0.939;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'бетон';reverse='concrete';lex=0.000;candDef=0.902;revDef=0.894;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology	BLOCKED: low reverse lexical agreement 0.167; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='made of concrete'; candidate='пе́вний'; reverse='Bold'; lexical=0.167; candidate_definition_similarity=0.209; reverse_definition_similarity=0.348; semantic=0.348.
ox5000-85a7a64b9f86bcca1831	confusion	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/confusion	/us/definition/english/confusion	a state of not being certain about what is happening, what you should do, what something means, etc.	замішання (ніун): стан непевності щодо того, що відбувається, що вам слід робити, що щось означає і так далі.	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'замішання (ніун): стан непевності щодо того, що відбувається, що вам слід робити, що щось означає і так далі.';reverse='Frustration: The state of uncertainty as to what is going on, what to do, what to do, what to do, and so forth.';lex=0.105;candDef=0.803;revDef=0.505;decision=BLOCKED:low reverse lexical agreement 0.105 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'плутанина';reverse='confusion';lex=1.000;candDef=0.323;revDef=0.312;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.323)	BLOCKED: low reverse lexical agreement 0.105; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a state of not being certain about what is happening, what you should do, what something means, etc.'; candidate='замішання (ніун): стан непевності щодо того, що відбувається, що вам слід робити, що щось означає і так далі.'; reverse='Frustration: The state of uncertainty as to what is going on, what to do, what to do, what to do, and so forth.'; lexical=0.105; candidate_definition_similarity=0.803; reverse_definition_similarity=0.505; semantic=0.803.
ox5000-c88a5ab0c123045d4363	consequently	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/consequently	/us/definition/english/consequently	as a result; therefore	як наслідок	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'відповідно';reverse='appropriate';lex=0.174;candDef=0.678;revDef=0.448;decision=BLOCKED:low reverse lexical agreement 0.174 || en_wiktionary_matching_pos_uk_translation=>'як наслідок';reverse='the result.';lex=0.273;candDef=0.828;revDef=0.764;decision=BLOCKED:low reverse lexical agreement 0.273 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'В результаті (приголос): як результат; отже';reverse='As a result (public): as result; so';lex=0.093;candDef=0.677;revDef=0.702;decision=BLOCKED:low reverse lexical agreement 0.093 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Отже';reverse='So...';lex=0.143;candDef=0.661;revDef=0.614;decision=BLOCKED:low reverse lexical agreement 0.143	BLOCKED: low reverse lexical agreement 0.273; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='as a result; therefore'; candidate='як наслідок'; reverse='the result.'; lexical=0.273; candidate_definition_similarity=0.828; reverse_definition_similarity=0.764; semantic=0.828.
ox5000-26a00e51322ff7c8d3ee	considerable	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/considerable	/us/definition/english/considerable	great in amount, size, importance, etc.	minute (прикметник): велика величина, розмір, важливість тощо.	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'minute (прикметник): велика величина, розмір, важливість тощо.';reverse='minute: large size, size, importance, etc.';lex=0.000;candDef=0.447;revDef=0.467;decision=BLOCKED:Latin-language residue remains || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'minute';reverse='minute';lex=0.000;candDef=0.147;revDef=0.147;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED: Latin-language residue remains; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='great in amount, size, importance, etc.'; candidate='minute (прикметник): велика величина, розмір, важливість тощо.'; reverse='minute: large size, size, importance, etc.'; lexical=0.000; candidate_definition_similarity=0.447; reverse_definition_similarity=0.467; semantic=0.000.
ox5000-53a7b9ea5ca0a81c0606	consult	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/consult	/us/definition/english/consult	to go to somebody for information or advice	консультація (клацання): щоб звернутися до когось за інформацією або порадою	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'консультація (клацання): щоб звернутися до когось за інформацією або порадою';reverse='consult: to consult someone for information or advice';lex=0.000;candDef=0.746;revDef=0.722;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'консультація';reverse='consult';lex=0.000;candDef=0.543;revDef=0.500;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='to go to somebody for information or advice'; candidate='консультація (клацання): щоб звернутися до когось за інформацією або порадою'; reverse='consult: to consult someone for information or advice'; lexical=0.000; candidate_definition_similarity=0.746; reverse_definition_similarity=0.722; semantic=0.000.
ox5000-0f41dc7cf551486cfea5	convention	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/convention	/us/definition/english/convention	the way in which something is done that most people in a society expect and consider to be polite or the right way to do it	конгрес (ноун): спосіб, яким щось робиться, якого більшість людей у суспільстві сподіваються і вважають бути ввічливим або правильним способом зробити це	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	en_wiktionary_matching_pos_uk_translation=>'конве́нція';reverse='convencia';lex=0.737;candDef=0.240;revDef=0.259;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.259) || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'конгрес (ноун): спосіб, яким щось робиться, якого більшість людей у суспільстві сподіваються і вважають бути ввічливим або правильним способом зробити це';reverse='Congress (Noun): the way something is done that most people in society expect and consider it either polite or proper to do so';lex=0.135;candDef=0.719;revDef=0.663;decision=BLOCKED:low reverse lexical agreement 0.135 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'конгрес';reverse='Convention';lex=1.000;candDef=0.211;revDef=0.216;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.216)	BLOCKED: low reverse lexical agreement 0.135; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='the way in which something is done that most people in a society expect and consider to be polite or the right way to do it'; candidate='конгрес (ноун): спосіб, яким щось робиться, якого більшість людей у суспільстві сподіваються і вважають бути ввічливим або правильним способом зробити це'; reverse='Congress (Noun): the way something is done that most people in society expect and consider it either polite or proper to do so'; lexical=0.135; candidate_definition_similarity=0.719; reverse_definition_similarity=0.663; semantic=0.719.
ox5000-e1c13a38e16cdfc2623d	conventional	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/conventional	/us/definition/english/conventional	tending to follow what is done or considered acceptable by society in general; normal and ordinary, and perhaps not very interesting	традиційний (підприємець): схильний дотримуватися того, що робиться або вважається прийнятним для суспільства загалом; нормальний і звичайний, можливо, не дуже цікавим	Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	en_wiktionary_matching_pos_uk_translation=>'загальнопри́йнятий';reverse='generally accepted';lex=0.267;candDef=0.344;revDef=0.534;decision=BLOCKED:low reverse lexical agreement 0.267 || en_wiktionary_matching_pos_uk_translation=>'конвенційний';reverse='assembly';lex=0.200;candDef=0.260;revDef=0.006;decision=BLOCKED:low reverse lexical agreement 0.200 || en_wiktionary_matching_pos_uk_translation=>'звича́йний';reverse='Fabulous';lex=0.100;candDef=0.417;revDef=0.008;decision=BLOCKED:low reverse lexical agreement 0.100 || Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate=>'традиційний (підприємець): схильний дотримуватися того, що робиться або вважається прийнятним для суспільства загалом; нормальний і звичайний, можливо, не дуже цікавим';reverse='traditional: one inclined to stick to what is done or considered acceptable to society in general; normal and ordinary, perhaps not very interesting';lex=0.076;candDef=0.793;revDef=0.855;decision=BLOCKED:low reverse lexical agreement 0.076 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'традиційний';reverse='traditional';lex=0.522;candDef=0.339;revDef=0.307;decision=BLOCKED:candidate/reverse meaning does not align with exact Oxford definition (0.339)	BLOCKED: low reverse lexical agreement 0.076; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='tending to follow what is done or considered acceptable by society in general; normal and ordinary, and perhaps not very interesting'; candidate='традиційний (підприємець): схильний дотримуватися того, що робиться або вважається прийнятним для суспільства загалом; нормальний і звичайний, можливо, не дуже цікавим'; reverse='traditional: one inclined to stick to what is done or considered acceptable to society in general; normal and ordinary, perhaps not very interesting'; lexical=0.076; candidate_definition_similarity=0.793; reverse_definition_similarity=0.855; semantic=0.855.
