entry_id	source	part_of_speech	level	official_source	definition_path	exact_definition	selected_candidate	selected_candidate_method	sense_source	sense_gloss	sense_alignment	morphology_evidence	candidate_history	reason
ox5000-d225ff4e87c4cf923056	tragic	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/tragic	/us/definition/english/tragic	making you feel very sad, usually because somebody has died or suffered a lot	трагі́чний	en_wiktionary_sense_bound_uk_translation	English Wiktionary	causing great sadness	gloss_definition_similarity=0.748; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'трагі́чний';sense_gloss='causing great sadness';reverse='tragile';glossDef=0.748;candDef=0.535;revDef=0.104;lex=0.769;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'трагі́чний';sense_gloss='relating to tragedy';reverse='tragile';glossDef=0.554;candDef=0.535;revDef=0.104;lex=0.769;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'трагічний';sense_gloss='';reverse='tragic';glossDef=1.000;candDef=0.530;revDef=0.540;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=ADJF,compb masc,nomn; score=1.0000;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (tragic)	BLOCKED V5: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; exact Oxford definition='making you feel very sad, usually because somebody has died or suffered a lot'.
ox5000-ddc7244d12a4925f1a9a	trail	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/trail_1	/us/definition/english/trail_1	a long line or series of marks that is left by somebody/something	слід	en_wiktionary_sense_bound_uk_translation	English Wiktionary	signs of something/someone has passed previously	gloss_definition_similarity=0.435; lexical_overlap=0	pymorphy3 uk canonical lemma PASS; tag=NOUN,inan masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'слід';sense_gloss='signs of something/someone has passed previously';reverse='trace';glossDef=0.435;candDef=0.389;revDef=0.378;lex=0.600;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'сте́жка';sense_gloss='route for travel over land';reverse='stasy';glossDef=0.209;candDef=0.457;revDef=0.385;lex=0.400;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'стежи́на';sense_gloss='route for travel over land';reverse='Tracing';glossDef=0.209;candDef=0.356;revDef=0.454;lex=0.667;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks process || en_wiktionary_sense_bound_uk_translation=>'стежи́нка';sense_gloss='route for travel over land';reverse='Track';glossDef=0.209;candDef=0.439;revDef=0.323;lex=0.600;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'street';sense_gloss='';reverse='street';glossDef=1.000;candDef=0.381;revDef=0.381;lex=0.364;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V5: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; exact Oxford definition='a long line or series of marks that is left by somebody/something'.
ox5000-4db0352bf40a8fbb1a02	trail	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/trail_2	/us/definition/english/trail_2	to pull something behind somebody/something, usually along the ground; to be pulled along in this way	тягти	en_wiktionary_sense_bound_uk_translation	English Wiktionary	drag behind	gloss_definition_similarity=0.506; lexical_overlap=1	pymorphy3 uk canonical lemma PASS; tag=VERB,impf infn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'переслідувати';sense_gloss='follow behind';reverse='chase';glossDef=0.389;candDef=0.384;revDef=0.343;lex=0.200;morph=pymorphy3 uk canonical form retained; tag=VERB,impf infn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'тягти';sense_gloss='drag behind';reverse='pull';glossDef=0.506;candDef=0.424;revDef=0.661;lex=0.222;morph=pymorphy3 uk canonical form retained; tag=VERB,impf infn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'street';sense_gloss='';reverse='street';glossDef=1.000;candDef=0.367;revDef=0.367;lex=0.364;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V5: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; exact Oxford definition='to pull something behind somebody/something, usually along the ground; to be pulled along in this way'.
ox5000-4c2ff8c38be3fe6c8dd4	trailer	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/trailer	/us/definition/english/trailer	a truck, or a container with wheels, that is pulled by another vehicle	при́чіп	en_wiktionary_sense_bound_uk_translation	English Wiktionary	unpowered wheeled vehicle that is towed behind another, and used to carry equipment, with the exception of a caravan	gloss_definition_similarity=0.769; lexical_overlap=2	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'при́чіп';sense_gloss='unpowered wheeled vehicle that is towed behind another, and used to carry equipment, with the exception of a caravan';reverse='A trailer';glossDef=0.769;candDef=0.141;revDef=0.679;lex=1.000;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:candidate has contradictory definition support despite sense-bound source || en_wiktionary_sense_bound_uk_translation=>'приче́п';sense_gloss='unpowered wheeled vehicle that is towed behind another, and used to carry equipment, with the exception of a caravan';reverse='cheesy';glossDef=0.769;candDef=0.118;revDef=0.103;lex=0.154;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:candidate has contradictory definition support despite sense-bound source || en_wiktionary_sense_bound_uk_translation=>'тре́йлер';sense_gloss='unpowered wheeled vehicle that is towed behind another, and used to carry equipment, with the exception of a caravan';reverse='trader';glossDef=0.769;candDef=0.157;revDef=0.131;lex=0.769;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:candidate has contradictory definition support despite sense-bound source || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'причіп';sense_gloss='';reverse='trailer';glossDef=1.000;candDef=0.205;revDef=0.600;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: candidate has contradictory definition support despite sense-bound source; exact Oxford definition='a truck, or a container with wheels, that is pulled by another vehicle'.
ox5000-9ada24c1b2e76e84a42f	trait	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/trait	/us/definition/english/trait	a particular quality in your personality	ри́са	en_wiktionary_sense_bound_uk_translation	English Wiktionary	an identifying characteristic, habit or trend	gloss_definition_similarity=0.549; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'ри́са';sense_gloss='an identifying characteristic, habit or trend';reverse='risʹsa';glossDef=0.549;candDef=0.236;revDef=0.239;lex=0.364;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.549; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'риса';sense_gloss='';reverse='quality';glossDef=1.000;candDef=0.070;revDef=0.492;lex=0.500;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.549; lexical_overlap=0; exact Oxford definition='a particular quality in your personality'.
ox5000-33958a180c21e9c2392f	transaction	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/transaction	/us/definition/english/transaction	a piece of business that is done between people, especially an act of buying or selling	уго́да	en_wiktionary_sense_bound_uk_translation	English Wiktionary	deal or business agreement	gloss_definition_similarity=0.522; lexical_overlap=1	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'уго́да';sense_gloss='deal or business agreement';reverse='hoʹda';glossDef=0.522;candDef=0.277;revDef=0.162;lex=0.125;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires process, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'транза́кція';sense_gloss='finance: transfer of funds into, out of, or from an account';reverse='wrotification';glossDef=0.356;candDef=0.484;revDef=0.271;lex=0.500;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.356; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'опера́ція';sense_gloss='finance: transfer of funds into, out of, or from an account';reverse='opera';glossDef=0.356;candDef=0.325;revDef=0.230;lex=0.250;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires process, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'транза́кція';sense_gloss='computing: atomic operation';reverse='wrotification';glossDef=0.161;candDef=0.484;revDef=0.271;lex=0.500;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.161; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'транза́кція';sense_gloss='finance: economic transaction: a valid currency transfer';reverse='wrotification';glossDef=0.309;candDef=0.484;revDef=0.271;lex=0.500;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.309; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'операція';sense_gloss='';reverse='operation';glossDef=1.000;candDef=0.324;revDef=0.326;lex=0.600;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: semantic role mismatch: Oxford definition requires process, reverse candidate looks generic; exact Oxford definition='a piece of business that is done between people, especially an act of buying or selling'.
ox5000-cb988ddc79bd599be3e4	transcript	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/transcript	/us/definition/english/transcript	a written or printed copy of words that have been spoken	трансферт	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk canonical lemma PASS; tag=NOUN,inan masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'трансферт';sense_gloss='';reverse='transfer';glossDef=1.000;candDef=0.232;revDef=0.208;lex=0.667;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='a written or printed copy of words that have been spoken'.
ox5000-da0eaeba3b2a9298e5a8	transformation	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/transformation	/us/definition/english/transformation	a complete change in somebody/something	трансформа́ція	en_wiktionary_sense_bound_uk_translation	English Wiktionary	act of transforming	gloss_definition_similarity=0.590; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'перетво́рення';sense_gloss='act of transforming';reverse='Recursion';glossDef=0.590;candDef=0.606;revDef=0.323;lex=0.435;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks process || en_wiktionary_sense_bound_uk_translation=>'трансформа́ція';sense_gloss='act of transforming';reverse='transformation';glossDef=0.590;candDef=0.613;revDef=0.616;lex=1.000;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (transformation) || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'перетворення';sense_gloss='';reverse='transformation';glossDef=1.000;candDef=0.697;revDef=0.616;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (transformation)	BLOCKED V5: Oxford definition requires person role but source/reverse role is not independently person-like (transformation); exact Oxford definition='a complete change in somebody/something'.
ox5000-4b88d3cffcad8bc82c9d	transit	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/transit_1	/us/definition/english/transit_1	the process of being moved or carried from one place to another	транзи́т	en_wiktionary_sense_bound_uk_translation	English Wiktionary	act of passing over, across, or through something	gloss_definition_similarity=0.673; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'транзи́т';sense_gloss='act of passing over, across, or through something';reverse='Trans·tisʹ';glossDef=0.673;candDef=0.393;revDef=0.216;lex=0.750;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires process, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'перехі́д';sense_gloss='act of passing over, across, or through something';reverse='schmhehdhdh';glossDef=0.673;candDef=0.348;revDef=0.185;lex=0.111;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires process, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'переве́зення';sense_gloss='conveyance of people or goods from one place to another';reverse='regression';glossDef=0.598;candDef=0.476;revDef=0.115;lex=0.353;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'транзи́т';sense_gloss='conveyance of people or goods from one place to another';reverse='Trans·tisʹ';glossDef=0.598;candDef=0.393;revDef=0.216;lex=0.750;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires process, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'перево́зка';sense_gloss='conveyance of people or goods from one place to another';reverse='Removation';glossDef=0.598;candDef=0.314;revDef=0.333;lex=0.235;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'прохо́дження';sense_gloss='astronomy: passage of a celestial body';reverse='A Corroboration';glossDef=0.278;candDef=0.399;revDef=0.471;lex=0.273;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires process, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Транзит';sense_gloss='';reverse='Transntite';glossDef=1.000;candDef=0.460;revDef=0.382;lex=0.824;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires process, reverse candidate looks generic	BLOCKED V5: semantic role mismatch: Oxford definition requires process, reverse candidate looks generic; exact Oxford definition='the process of being moved or carried from one place to another'.
ox5000-2d305ec23cbf7b219f80	transmission	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/transmission	/us/definition/english/transmission	the act or process of passing something from one person, place or thing to another	трансляція	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk canonical lemma PASS; tag=NOUN,inan femn,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'трансляція';sense_gloss='';reverse='broadcast';glossDef=1.000;candDef=0.316;revDef=0.187;lex=0.095;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires process, reverse candidate looks generic	BLOCKED V5: semantic role mismatch: Oxford definition requires process, reverse candidate looks generic; exact Oxford definition='the act or process of passing something from one person, place or thing to another'.
ox5000-f064dd91c4aa81d7c3ee	transmit	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/transmit	/us/definition/english/transmit	to send an electronic signal, radio or television broadcast, etc.	передати	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk canonical lemma PASS; tag=VERB,perf infn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'передати';sense_gloss='';reverse='transfer';glossDef=1.000;candDef=0.329;revDef=0.215;lex=0.625;morph=pymorphy3 uk canonical form retained; tag=VERB,perf infn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='to send an electronic signal, radio or television broadcast, etc.'.
ox5000-9c611a0fde284f713dce	transparency	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/transparency	/us/definition/english/transparency	the quality of something, such as a situation or an argument, that makes it easy to understand	прозо́рість	en_wiktionary_sense_bound_uk_translation	English Wiktionary	quality of being transparent; transparence	gloss_definition_similarity=0.349; lexical_overlap=1	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'прозо́рість';sense_gloss='quality of being transparent; transparence';reverse='prosoʹrh';glossDef=0.349;candDef=0.266;revDef=0.120;lex=0.300;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires state, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Прозорість';sense_gloss='';reverse='Translucency';glossDef=1.000;candDef=0.156;revDef=0.123;lex=0.750;morph=pymorphy3 uk canonical form retained; tag=NOUN,femn,inan nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: semantic role mismatch: Oxford definition requires state, reverse candidate looks generic; exact Oxford definition='the quality of something, such as a situation or an argument, that makes it easy to understand'.
ox5000-1259e134246bea0b9a1e	transparent	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/transparent	/us/definition/english/transparent	allowing you to see through it	прозо́рий	en_wiktionary_sense_bound_uk_translation	English Wiktionary	see-through, clear	gloss_definition_similarity=0.727; lexical_overlap=2	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'прозо́рий';sense_gloss='see-through, clear';reverse='prozoʹpe';glossDef=0.727;candDef=0.360;revDef=0.228;lex=0.316;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:candidate has contradictory definition support despite sense-bound source || en_wiktionary_sense_bound_uk_translation=>'прозо́рий';sense_gloss='open, publicly visible';reverse='prozoʹpe';glossDef=0.513;candDef=0.360;revDef=0.228;lex=0.316;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.513; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'прозорий';sense_gloss='';reverse='transparent';glossDef=1.000;candDef=0.542;revDef=0.450;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=ADJF,compb masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: candidate has contradictory definition support despite sense-bound source; exact Oxford definition='allowing you to see through it'.
ox5000-d8d8f389f6b761ee2bf6	transportation	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/transportation	/us/definition/english/transportation	a system for carrying people or goods from one place to another using vehicles, roads, etc.	тра́нспорт	en_wiktionary_sense_bound_uk_translation	English Wiktionary	means of conveyance	gloss_definition_similarity=0.424; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'тра́нспорт';sense_gloss='means of conveyance';reverse='trafficport';glossDef=0.424;candDef=0.472;revDef=0.425;lex=0.560;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.424; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'транспортування';sense_gloss='';reverse='transport';glossDef=1.000;candDef=0.656;revDef=0.644;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.424; lexical_overlap=0; exact Oxford definition='a system for carrying people or goods from one place to another using vehicles, roads, etc.'.
ox5000-e9aebc4072b2c4955b95	trap	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/trap_1	/us/definition/english/trap_1	a piece of equipment for catching animals	па́стка	en_wiktionary_sense_bound_uk_translation	English Wiktionary	device designed to catch or kill animals	gloss_definition_similarity=0.797; lexical_overlap=1	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'па́стка';sense_gloss='device designed to catch or kill animals';reverse='paʹsté';glossDef=0.797;candDef=0.356;revDef=0.180;lex=0.222;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires object, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'ха́пка';sense_gloss='device designed to catch or kill animals';reverse='nuptial';glossDef=0.797;candDef=0.313;revDef=0.179;lex=0.364;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:semantic role mismatch: Oxford definition requires object, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'люк';sense_gloss='covering over a hole or opening; trapdoor';reverse='hatch';glossDef=0.271;candDef=0.349;revDef=0.293;lex=0.222;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires object, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'пастка';sense_gloss='';reverse='trap';glossDef=1.000;candDef=0.486;revDef=0.377;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: semantic role mismatch: Oxford definition requires object, reverse candidate looks generic; exact Oxford definition='a piece of equipment for catching animals'.
ox5000-753d9d8240ce68a8b47d	trap	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/trap_2	/us/definition/english/trap_2	to put somebody in a dangerous place that they cannot get out of	пастка	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	pymorphy3 uk has no requested-POS parse for 'пастка'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'пастка';sense_gloss='';reverse='trap';glossDef=1.000;candDef=0.426;revDef=0.405;lex=1.000;morph=no Ukrainian morphology parse matching requested POS;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V5: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; exact Oxford definition='to put somebody in a dangerous place that they cannot get out of'.
ox5000-dcddf2c3d5af4ca55dbf	trauma	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/trauma	/us/definition/english/trauma	a mental condition caused by severe shock, stress or fear, especially when the harmful effects last for a long time	тра́вма	en_wiktionary_sense_bound_uk_translation	English Wiktionary	emotional wound	gloss_definition_similarity=0.446; lexical_overlap=0	multiword lexical phrase; V4 lexical/POS form accepted	en_wiktionary_sense_bound_uk_translation=>'тра́вма';sense_gloss='serious injury to the body';reverse='travma';glossDef=0.376;candDef=0.148;revDef=0.427;lex=0.833;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.376; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'ра́на';sense_gloss='serious injury to the body';reverse='unaʹna';glossDef=0.376;candDef=0.125;revDef=0.057;lex=0.333;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.376; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'тра́вма';sense_gloss='emotional wound';reverse='travma';glossDef=0.446;candDef=0.148;revDef=0.427;lex=0.833;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.446; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'ра́на';sense_gloss='emotional wound';reverse='unaʹna';glossDef=0.446;candDef=0.125;revDef=0.057;lex=0.333;morph=multiword value retained; no silent token-level lemma rewrite;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.446; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'травма';sense_gloss='';reverse='trauma';glossDef=1.000;candDef=0.388;revDef=0.422;lex=1.000;morph=pymorphy3 uk canonical form retained; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V5: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.446; lexical_overlap=0; exact Oxford definition='a mental condition caused by severe shock, stress or fear, especially when the harmful effects last for a long time'.
