entry_id	source	part_of_speech	level	official_source	definition_path	exact_definition	selected_candidate	selected_candidate_method	sense_source	sense_gloss	sense_alignment	morphology_evidence	candidate_history	reason
ox5000-7e010b349356a4ff144c	bug	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/bug_1	/us/definition/english/bug_1	any small insect	клоп	en_wiktionary_sense_bound_uk_translation	English Wiktionary	an insect of the order Hemiptera	gloss_definition_similarity=0.701; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,anim masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'клоп';sense_gloss='an insect of the order Hemiptera';reverse='crotch';glossDef=0.701;candDef=0.299;revDef=0.357;lex=0.000;morph=V6 Unicode/stress-normalized dictionary lemma 'клоп'->'клоп'; tag=NOUN,anim masc,nomn; score=1.0000;decision=BLOCKED:candidate has contradictory definition support despite sense-bound source || en_wiktionary_sense_bound_uk_translation=>'комашко';sense_gloss='a colloquial name for various arthropods and other similar creeping creatures';reverse='Come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on';glossDef=0.594;candDef=0.791;revDef=0.102;lex=0.000;morph=V6 Unicode/stress-normalized dictionary lemma 'кома́шка'->'комашко'; tag=NOUN,Surn,masc,anim gent; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.594; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'кузько';sense_gloss='a colloquial name for various arthropods and other similar creeping creatures';reverse='Pisces';glossDef=0.594;candDef=0.431;revDef=0.268;lex=0.000;morph=V6 Unicode/stress-normalized dictionary lemma 'ку́зька'->'кузько'; tag=NOUN,Surn,masc,anim gent; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.594; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'кузка';sense_gloss='a colloquial name for various arthropods and other similar creeping creatures';reverse='cuscus';glossDef=0.594;candDef=0.446;revDef=0.269;lex=0.222;morph=V6 Unicode/stress-normalized dictionary lemma 'ку́зка'->'кузка'; tag=NOUN,inan femn,nomn; score=0.4286;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.594; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'комаха';sense_gloss='a colloquial name for various arthropods and other similar creeping creatures';reverse='insect';glossDef=0.594;candDef=0.830;revDef=0.862;lex=0.000;morph=V6 Unicode/stress-normalized dictionary lemma 'кома́ха'->'комаха'; tag=NOUN,anim femn,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.594; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'помилка';sense_gloss='problem that needs fixing (especially in computing)';reverse='error';glossDef=0.019;candDef=0.211;revDef=0.200;lex=0.000;morph=V6 Unicode/stress-normalized dictionary lemma 'поми́лка'->'помилка'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.019; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'баг';sense_gloss='problem that needs fixing (especially in computing)';reverse='BAI';glossDef=0.019;candDef=0.231;revDef=0.214;lex=0.333;morph=V6 Unicode/stress-normalized dictionary lemma 'баг'->'баг'; tag=NOUN,Slng,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.019; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'bug';sense_gloss='';reverse='bug';glossDef=1.000;candDef=0.401;revDef=0.401;lex=1.000;morph=V6 genuine multiword value retained; stress marks removed before tokenization;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V7: candidate has contradictory definition support despite sense-bound source; exact Oxford definition='any small insect'.
ox5000-bc1029015aec50c2aea1	cabin	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cabin	/us/definition/english/cabin	a small room on a ship in which you live or sleep	хатина	en_wiktionary_sense_bound_uk_translation	English Wiktionary	small dwelling, especially one made of logs	gloss_definition_similarity=0.482; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'хатина';sense_gloss='small dwelling, especially one made of logs';reverse='hut';glossDef=0.482;candDef=0.478;revDef=0.503;lex=0.000;morph=V6 Unicode/stress-normalized dictionary lemma 'хати́на'->'хатина'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'хижа';sense_gloss='small dwelling, especially one made of logs';reverse='predatory';glossDef=0.482;candDef=0.533;revDef=0.097;lex=0.143;morph=V6 Unicode/stress-normalized dictionary lemma 'хи́жа'->'хижа'; tag=NOUN,femn,inan nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'халупа';sense_gloss='small dwelling, especially one made of logs';reverse='Lobster';glossDef=0.482;candDef=0.296;revDef=0.251;lex=0.167;morph=V6 Unicode/stress-normalized dictionary lemma 'халу́па'->'халупа'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'хата';sense_gloss='small dwelling, especially one made of logs';reverse='House';glossDef=0.482;candDef=0.319;revDef=0.412;lex=0.000;morph=V6 Unicode/stress-normalized dictionary lemma 'ха́та'->'хата'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'хижина';sense_gloss='';reverse='precipitous';glossDef=1.000;candDef=0.424;revDef=0.179;lex=0.250;morph=V6 Unicode/stress-normalized dictionary lemma 'хижина'->'хижина'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a small room on a ship in which you live or sleep'.
ox5000-b575091301cde0aab47c	canal	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/canal	/us/definition/english/canal	a long straight passage dug in the ground and filled with water for boats and ships to travel along; a smaller passage used for carrying water to fields, crops, etc.	канал	en_wiktionary_sense_bound_uk_translation	English Wiktionary	artificial waterway	gloss_definition_similarity=0.560; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'канал';sense_gloss='artificial waterway';reverse='channel';glossDef=0.560;candDef=0.148;revDef=0.026;lex=0.667;morph=V6 Unicode/stress-normalized dictionary lemma 'кана́л'->'канал'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.560; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'канал';sense_gloss='';reverse='channel';glossDef=1.000;candDef=0.148;revDef=0.026;lex=0.667;morph=V6 Unicode/stress-normalized dictionary lemma 'канал'->'канал'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.560; lexical_overlap=0; exact Oxford definition='a long straight passage dug in the ground and filled with water for boats and ships to travel along; a smaller passage used for carrying water to fields, crops, etc.'.
ox5000-6c90d20f57eaa3951076	candle	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/candle	/us/definition/english/candle	a round stick of wax with a piece of string (called a wick ) through the middle that is lit to give light as it burns	свічка	en_wiktionary_sense_bound_uk_translation	English Wiktionary	a light source	gloss_definition_similarity=0.477; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'свічка';sense_gloss='a light source';reverse='candle';glossDef=0.477;candDef=0.618;revDef=0.593;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'сві́чка'->'свічка'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'свічка';sense_gloss='';reverse='candle';glossDef=1.000;candDef=0.618;revDef=0.593;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'свічка'->'свічка'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a round stick of wax with a piece of string (called a wick ) through the middle that is lit to give light as it burns'.
ox5000-aadc5f65541eae6cccd0	carbon	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/carbon	/us/definition/english/carbon	a chemical element. Carbon is found in all living things, existing in a pure state as diamond and graphite .	вуглець	en_wiktionary_sense_bound_uk_translation	English Wiktionary	id=Q623|chemical element	gloss_definition_similarity=0.387; lexical_overlap=2	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'вуглець';sense_gloss='id=Q623|chemical element';reverse='carbon';glossDef=0.387;candDef=0.612;revDef=0.652;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'вугле́ць'->'вуглець'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'вуглець';sense_gloss='';reverse='carbon';glossDef=1.000;candDef=0.612;revDef=0.652;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'вуглець'->'вуглець'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a chemical element. Carbon is found in all living things, existing in a pure state as diamond and graphite .'.
ox5000-9c94f94be7b1a888dd21	casual	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/casual_1	/us/definition/english/casual_1	not formal	випадковий	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF,compb masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'випадковий';sense_gloss='';reverse='random';glossDef=1.000;candDef=0.471;revDef=0.229;lex=0.167;morph=V6 Unicode/stress-normalized dictionary lemma 'випадковий'->'випадковий'; tag=ADJF,compb masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='not formal'.
ox5000-2f11663a968a94ccb406	cave	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cave_1	/us/definition/english/cave_1	a large hole in the side of a hill or cliff or under the ground	печера	en_wiktionary_sense_bound_uk_translation	English Wiktionary	large, naturally occurring cavity formed underground	gloss_definition_similarity=0.474; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'печера';sense_gloss='large, naturally occurring cavity formed underground';reverse='Cave';glossDef=0.474;candDef=0.635;revDef=0.616;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'пече́ра'->'печера'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'підземелля';sense_gloss='large, naturally occurring cavity formed underground';reverse='underground';glossDef=0.474;candDef=0.553;revDef=0.435;lex=0.133;morph=V6 Unicode/stress-normalized dictionary lemma 'підземе́лля'->'підземелля'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'печера';sense_gloss='';reverse='Cave';glossDef=1.000;candDef=0.635;revDef=0.616;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'печера'->'печера'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='a large hole in the side of a hill or cliff or under the ground'.
ox5000-1a9ae9f38cefadbdbe69	certainty	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/certainty	/us/definition/english/certainty	the state of being certain	певність	en_wiktionary_sense_bound_uk_translation	English Wiktionary	state of being certain	gloss_definition_similarity=0.972; lexical_overlap=2	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'певність';sense_gloss='state of being certain';reverse='confidence';glossDef=0.972;candDef=0.723;revDef=0.429;lex=0.211;morph=V6 Unicode/stress-normalized dictionary lemma 'пе́вність'->'певність'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires state, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'впевненість';sense_gloss='state of being certain';reverse='confidence';glossDef=0.972;candDef=0.534;revDef=0.429;lex=0.211;morph=V6 Unicode/stress-normalized dictionary lemma 'впе́вненість'->'впевненість'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires state, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'певність';sense_gloss='';reverse='confidence';glossDef=1.000;candDef=0.723;revDef=0.429;lex=0.211;morph=V6 Unicode/stress-normalized dictionary lemma 'певність'->'певність'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires state, reverse candidate looks generic	BLOCKED V7: semantic role mismatch: Oxford definition requires state, reverse candidate looks generic; exact Oxford definition='the state of being certain'.
ox5000-f65ec664052307d40e5e	certificate	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/certificate_1	/us/definition/english/certificate_1	an official document that may be used to prove that the facts it states are true	документ	en_wiktionary_sense_bound_uk_translation	English Wiktionary	document containing a certified statement	gloss_definition_similarity=0.589; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'сертифікат';sense_gloss='document containing a certified statement';reverse='certificate';glossDef=0.589;candDef=0.373;revDef=0.313;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'сертифіка́т'->'сертифікат'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'свідоцтво';sense_gloss='document containing a certified statement';reverse='witnessing';glossDef=0.589;candDef=0.386;revDef=0.204;lex=0.190;morph=V6 Unicode/stress-normalized dictionary lemma 'свідо́цтво'->'свідоцтво'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'документ';sense_gloss='document containing a certified statement';reverse='document';glossDef=0.589;candDef=0.456;revDef=0.414;lex=0.316;morph=V6 Unicode/stress-normalized dictionary lemma 'докуме́нт'->'документ'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'сертифікат';sense_gloss='';reverse='certificate';glossDef=1.000;candDef=0.373;revDef=0.313;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'сертифікат'->'сертифікат'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='an official document that may be used to prove that the facts it states are true'.
ox5000-d11e4137c39c91300aa9	challenging	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/challenging	/us/definition/english/challenging	difficult in an interesting way that tests your ability	складний	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF,compb masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'складний';sense_gloss='';reverse='complex';glossDef=1.000;candDef=0.417;revDef=0.249;lex=0.333;morph=V6 Unicode/stress-normalized dictionary lemma 'складний'->'складний'; tag=ADJF,compb masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='difficult in an interesting way that tests your ability'.
ox5000-aa38df2298e6ecac59b2	charming	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/charming	/us/definition/english/charming	very pleasant or attractive	чарівний	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF,compb masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'чарівний';sense_gloss='';reverse='charming';glossDef=1.000;candDef=0.562;revDef=0.723;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'чарівна'->'чарівний'; tag=ADJF,compb femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='very pleasant or attractive'.
ox5000-faf95786d6bb15f92757	chase	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/chase_2	/us/definition/english/chase_2	an act of running or driving after somebody/something in order to catch them or it	train	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 no Ukrainian lexical token after Unicode/stress normalization	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'train';sense_gloss='';reverse='track';glossDef=1.000;candDef=0.219;revDef=0.373;lex=0.200;morph=V6 genuine multiword value retained; stress marks removed before tokenization;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V7: candidate is not predominantly Ukrainian; exact Oxford definition='an act of running or driving after somebody/something in order to catch them or it'.
ox5000-1c569c97ca81d70efaf2	chase	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/chase_1	/us/definition/english/chase_1	to run, drive, etc. after somebody/something in order to catch them or it	train	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 no Ukrainian lexical token after Unicode/stress normalization	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'train';sense_gloss='';reverse='track';glossDef=1.000;candDef=0.198;revDef=0.339;lex=0.200;morph=V6 genuine multiword value retained; stress marks removed before tokenization;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V7: candidate is not predominantly Ukrainian; exact Oxford definition='to run, drive, etc. after somebody/something in order to catch them or it'.
ox5000-9f02d00aa1a75bbfe2ec	cheek	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheek_1	/us/definition/english/cheek_1	either side of the face below the eyes	щока	en_wiktionary_sense_bound_uk_translation	English Wiktionary	part of face	gloss_definition_similarity=0.797; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'щока';sense_gloss='part of face';reverse='cheek';glossDef=0.797;candDef=0.296;revDef=0.576;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'щока́'->'щока'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:candidate has contradictory definition support despite sense-bound source || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'щока';sense_gloss='';reverse='cheek';glossDef=1.000;candDef=0.296;revDef=0.576;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'щокаunit synonyms for matching user input'->'щока'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping	BLOCKED V7: candidate has contradictory definition support despite sense-bound source; exact Oxford definition='either side of the face below the eyes'.
ox5000-e9afbf1e9b9ba09c65ee	cheer	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheer_2	/us/definition/english/cheer_2	a shout of joy, support or praise	веселий	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk has no requested-POS parse for 'веселий'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'веселий';sense_gloss='';reverse='fun';glossDef=1.000;candDef=0.681;revDef=0.499;lex=0.000;morph=V6 no Ukrainian morphology parse matching requested POS for 'веселий';decision=BLOCKED:V6 pymorphy3 uk has no requested-POS parse for 'веселий'	BLOCKED V7: V6 pymorphy3 uk has no requested-POS parse for 'веселий'; exact Oxford definition='a shout of joy, support or praise'.
ox5000-042f56b4f8aa0bfb23f1	cheer	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/cheer_1	/us/definition/english/cheer_1	to shout loudly, in order to show support or praise for somebody, or to encourage them	веселий	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk has no requested-POS parse for 'веселий'	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'веселий';sense_gloss='';reverse='fun';glossDef=1.000;candDef=0.377;revDef=0.246;lex=0.000;morph=V6 no Ukrainian morphology parse matching requested POS for 'веселий';decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V7: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; exact Oxford definition='to shout loudly, in order to show support or praise for somebody, or to encourage them'.
ox5000-4e45db7231a1deb4a27d	choir	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/choir	/us/definition/english/choir	a group of people who sing together, for example in church services or public performances	хор	en_wiktionary_sense_bound_uk_translation	English Wiktionary	singing group	gloss_definition_similarity=0.733; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'хор';sense_gloss='singing group';reverse='Chorus';glossDef=0.733;candDef=0.684;revDef=0.673;lex=0.727;morph=V6 Unicode/stress-normalized dictionary lemma 'хор'->'хор'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'хор';sense_gloss='';reverse='Chorus';glossDef=1.000;candDef=0.684;revDef=0.673;lex=0.727;morph=V6 Unicode/stress-normalized dictionary lemma 'хор'->'хор'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic	BLOCKED V7: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; exact Oxford definition='a group of people who sing together, for example in church services or public performances'.
ox5000-5f21cc31a80fe8b694f6	chop	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/chop_1	/us/definition/english/chop_1	to cut something into pieces with a sharp tool such as a knife	bar	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 no Ukrainian lexical token after Unicode/stress normalization	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'bar';sense_gloss='';reverse='bar';glossDef=1.000;candDef=0.126;revDef=0.126;lex=0.000;morph=V6 genuine multiword value retained; stress marks removed before tokenization;decision=BLOCKED:English/source-language residue or model artifact	BLOCKED V7: English/source-language residue or model artifact; exact Oxford definition='to cut something into pieces with a sharp tool such as a knife'.
