entry_id	source	part_of_speech	level	ukrainian	status	manual_emergency_first_pass_run_id	manual_emergency_second_pass_run_id	source_check	qa_reason
ox5000-50f08014a135ea159734	unprecedented	adjective	C1	безпрецедентний (примітка): такого раніше не було, не було або не було відомо	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5617; definition_path=/us/definition/english/unprecedented; stable_id=PASS; exact_definition='that has never happened, been done or been known before'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='that has never happened, been done or been known before'; candidate='безпрецедентний (примітка): такого раніше не було, не було або не було відомо'; reverse='unprecedented (note): such a thing has never happened before, has not or has not been known'; lexical=1.000; candidate_definition_similarity=0.724; reverse_definition_similarity=0.793; semantic=0.793; POS/language checks PASS.
ox5000-5be5d98a1e3ccf304f5d	uphold	verb	C1	підтримувати	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5629; definition_path=/us/definition/english/uphold; stable_id=PASS; exact_definition='to support something that you think is right and make sure that it continues to exist'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to support something that you think is right and make sure that it continues to exist'; candidate='підтримувати'; reverse='support'; lexical=0.462; candidate_definition_similarity=0.585; reverse_definition_similarity=0.454; semantic=0.585; POS/language checks PASS.
ox5000-357c4c424c06919ba573	urgent	adjective	B2	термінове (примітка): з яким слід справитися або виконати дію негайно	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5639; definition_path=/us/definition/english/urgent; stable_id=PASS; exact_definition='that needs to be dealt with or happen immediately'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='that needs to be dealt with or happen immediately'; candidate='термінове (примітка): з яким слід справитися або виконати дію негайно'; reverse='urgent (note): to handle or perform an action immediately'; lexical=1.000; candidate_definition_similarity=0.704; reverse_definition_similarity=0.587; semantic=0.704; POS/language checks PASS.
ox5000-3e59de5e9bc8a2475a44	usage	noun	B2	використання	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5641; definition_path=/us/definition/english/usage; stable_id=PASS; exact_definition='the way in which words are used in a language'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the way in which words are used in a language'; candidate='використання'; reverse='usage'; lexical=1.000; candidate_definition_similarity=0.462; reverse_definition_similarity=0.546; semantic=0.546; POS/language checks PASS.
ox5000-84e4202be2d54ae3a880	useless	adjective	B2	непотрібний	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5647; definition_path=/us/definition/english/useless; stable_id=PASS; exact_definition='not useful; not doing or achieving what is needed or wanted'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='not useful; not doing or achieving what is needed or wanted'; candidate='непотрібний'; reverse='useless'; lexical=1.000; candidate_definition_similarity=0.598; reverse_definition_similarity=0.532; semantic=0.598; POS/language checks PASS.
ox5000-a5f501c79a3cead3aed5	utterly	adverb	C1	Повністю	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5653; definition_path=/us/definition/english/utterly; stable_id=PASS; exact_definition='completely'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='completely'; candidate='Повністю'; reverse='Full'; lexical=0.364; candidate_definition_similarity=0.818; reverse_definition_similarity=0.700; semantic=0.818; POS/language checks PASS.
ox5000-bd2b3c3621e5e5dac378	vacuum	noun	C1	пилосос (нуль): простір, повністю порожній від усіх речовин, включаючи повітря або інший газ.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5655; definition_path=/us/definition/english/vacuum_1; stable_id=PASS; exact_definition='a space that is completely empty of all substances, including all air or other gas'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a space that is completely empty of all substances, including all air or other gas'; candidate='пилосос (нуль): простір, повністю порожній від усіх речовин, включаючи повітря або інший газ.'; reverse='vacuum cleaner: space completely empty of all substances, including air or other gas.'; lexical=1.000; candidate_definition_similarity=0.870; reverse_definition_similarity=0.786; semantic=0.870; POS/language checks PASS.
ox5000-ff91b36a2919e9f4b7c0	vague	adjective	C1	невизначений	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5656; definition_path=/us/definition/english/vague; stable_id=PASS; exact_definition='not clear in a person’s mind'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='not clear in a person’s mind'; candidate='невизначений'; reverse='undefined'; lexical=0.286; candidate_definition_similarity=0.443; reverse_definition_similarity=0.180; semantic=0.443; POS/language checks PASS.
ox5000-3a4b0d5d3856131ca280	valid	adjective	B2	коректний (підприємець): юридично або офіційно прийнятний	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5657; definition_path=/us/definition/english/valid; stable_id=PASS; exact_definition='that is legally or officially acceptable'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='that is legally or officially acceptable'; candidate='коректний (підприємець): юридично або офіційно прийнятний'; reverse='valid (entrepreneur): Legal or official accepted'; lexical=1.000; candidate_definition_similarity=0.743; reverse_definition_similarity=0.538; semantic=0.743; POS/language checks PASS.
ox5000-d4b51e751f8ac1388a7d	validity	noun	C1	ві́рність	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5658; definition_path=/us/definition/english/validity; stable_id=PASS; exact_definition='the state of being legally or officially acceptable'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the state of being legally or officially acceptable'; candidate='ві́рність'; reverse='veracity'; lexical=0.625; candidate_definition_similarity=0.387; reverse_definition_similarity=0.422; semantic=0.422; POS/language checks PASS.
ox5000-b96d44955b0116a8b189	variable	adjective	C1	змінна (примітка): часто змінюється; ймовірно, змінюється	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5665; definition_path=/us/definition/english/variable_2; stable_id=PASS; exact_definition='often changing; likely to change'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='often changing; likely to change'; candidate='змінна (примітка): часто змінюється; ймовірно, змінюється'; reverse='variable (note): changes often; likely changed'; lexical=1.000; candidate_definition_similarity=0.891; reverse_definition_similarity=0.635; semantic=0.891; POS/language checks PASS.
ox5000-ba63498dec4f81c1b9de	variable	noun	C1	змінна	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5666; definition_path=/us/definition/english/variable_1; stable_id=PASS; exact_definition='a situation, number or quantity that can vary or be varied'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a situation, number or quantity that can vary or be varied'; candidate='змінна'; reverse='variable'; lexical=1.000; candidate_definition_similarity=0.484; reverse_definition_similarity=0.328; semantic=0.484; POS/language checks PASS.
ox5000-97f16a4e14fd89f0282c	variation	noun	B2	варіація (нуун): зміна, особливо кількість або рівень чогось	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5667; definition_path=/us/definition/english/variation; stable_id=PASS; exact_definition='a change, especially in the amount or level of something'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a change, especially in the amount or level of something'; candidate='варіація (нуун): зміна, особливо кількість або рівень чогось'; reverse='variation (none): change, especially quantity or level of something'; lexical=1.000; candidate_definition_similarity=0.805; reverse_definition_similarity=0.706; semantic=0.805; POS/language checks PASS.
ox5000-f9d3c8583b91249a82cf	vein	noun	C1	вена (нун): жодна з трубок, що несе кров зі всіх частин тіла до серця.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5675; definition_path=/us/definition/english/vein; stable_id=PASS; exact_definition='any of the tubes that carry blood from all parts of the body towards the heart'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='any of the tubes that carry blood from all parts of the body towards the heart'; candidate='вена (нун): жодна з трубок, що несе кров зі всіх частин тіла до серця.'; reverse='vein: none of the tubes that carry blood from all parts of the body to the heart.'; lexical=1.000; candidate_definition_similarity=0.772; reverse_definition_similarity=0.824; semantic=0.824; POS/language checks PASS.
ox5000-40cca0dcc06cac43159c	verbal	adjective	C1	словесний (підприємець): пов' язаний зі словами	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5679; definition_path=/us/definition/english/verbal; stable_id=PASS; exact_definition='relating to words'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='relating to words'; candidate=""словесний (підприємець): пов' язаний зі словами""; reverse='verbal (entrepreneur): has to do with words'; lexical=1.000; candidate_definition_similarity=0.843; reverse_definition_similarity=0.652; semantic=0.843; POS/language checks PASS."
ox5000-c0f3d588f4f4edb1473a	verdict	noun	C1	Вердикт (нуун): офіційний вирок, винесений у суді або на інвестації (= офіційне розслідування чиєїсь смерті)	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	"MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5680; definition_path=/us/definition/english/verdict; stable_id=PASS; exact_definition=""an official judgement made in court or at an inquest (= an official investigation into somebody's death)""; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate"	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition=""an official judgement made in court or at an inquest (= an official investigation into somebody's death)""; candidate='Вердикт (нуун): офіційний вирок, винесений у суді або на інвестації (= офіційне розслідування чиєїсь смерті)'; reverse=""Verdith: A formal verdict handed down in court or an investment (= official investigation of someone's death)""; lexical=1.000; candidate_definition_similarity=0.778; reverse_definition_similarity=0.791; semantic=0.791; POS/language checks PASS."
ox5000-4fd068d2506743727f02	verse	noun	C1	пое́зія	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5682; definition_path=/us/definition/english/verse; stable_id=PASS; exact_definition='writing that is arranged in lines, often with a regular rhythm or pattern of rhyme'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='writing that is arranged in lines, often with a regular rhythm or pattern of rhyme'; candidate='пое́зія'; reverse='poetry'; lexical=0.364; candidate_definition_similarity=0.452; reverse_definition_similarity=0.438; semantic=0.452; POS/language checks PASS.
ox5000-ac5c591f2fae87d58646	versus	preposition	C1	проти	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5684; definition_path=/us/definition/english/versus; stable_id=PASS; exact_definition='used to show that two teams or sides are against each other'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='used to show that two teams or sides are against each other'; candidate='проти'; reverse='vs.'; lexical=0.500; candidate_definition_similarity=0.487; reverse_definition_similarity=0.358; semantic=0.487; POS/language checks PASS.
ox5000-b223ea69d03f2788ad88	vertical	adjective	B2	вертикальний (прикметник): рухається прямо вгору або вниз від поверхні рівня або згори до низу зображення тощо.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5685; definition_path=/us/definition/english/vertical_1; stable_id=PASS; exact_definition='going straight up or down from a level surface or from top to bottom in a picture, etc.'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='going straight up or down from a level surface or from top to bottom in a picture, etc.'; candidate='вертикальний (прикметник): рухається прямо вгору або вниз від поверхні рівня або згори до низу зображення тощо.'; reverse='vertical (pointer): moves straight up or down from the surface of the level or from top to bottom of the image, & etc;'; lexical=1.000; candidate_definition_similarity=0.870; reverse_definition_similarity=0.805; semantic=0.870; POS/language checks PASS.
ox5000-3ee81464f01abd4b789d	vessel	noun	C1	судина (нун): трубка, яка переносить кров через тіло людини або тварини, або рідина через частини рослини.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5688; definition_path=/us/definition/english/vessel; stable_id=PASS; exact_definition='a tube that carries blood through the body of a person or an animal, or liquid through the parts of a plant'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a tube that carries blood through the body of a person or an animal, or liquid through the parts of a plant'; candidate='судина (нун): трубка, яка переносить кров через тіло людини або тварини, або рідина через частини рослини.'; reverse=""vessel (nun): A tube that carries blood through a person or an animal's body, or fluid, through parts of a plant.""; lexical=1.000; candidate_definition_similarity=0.832; reverse_definition_similarity=0.834; semantic=0.834; POS/language checks PASS."
ox5000-f6bbcd6016aa6874a3f7	veteran	noun	C1	ветеран (нуун): людина, яка має багато досвіду в якійсь галузі або діяльності.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5689; definition_path=/us/definition/english/veteran; stable_id=PASS; exact_definition='a person who has a lot of experience in a particular area or activity'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a person who has a lot of experience in a particular area or activity'; candidate='ветеран (нуун): людина, яка має багато досвіду в якійсь галузі або діяльності.'; reverse='veteran: a person who has much experience in some field or activity.'; lexical=1.000; candidate_definition_similarity=0.515; reverse_definition_similarity=0.524; semantic=0.524; POS/language checks PASS.
ox5000-121cec9e5ac562503098	viable	adjective	C1	життєздатний	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5691; definition_path=/us/definition/english/viable; stable_id=PASS; exact_definition='that can be done; that will be successful'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='that can be done; that will be successful'; candidate='життєздатний'; reverse='viable'; lexical=1.000; candidate_definition_similarity=0.567; reverse_definition_similarity=0.559; semantic=0.567; POS/language checks PASS.
ox5000-4a87b56fc5f2c92f2d14	vice	noun	C1	порок (ніно): кримінальна діяльність, що пов'язана з сексом або наркотиками.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5693; definition_path=/us/definition/english/vice_1; stable_id=PASS; exact_definition='criminal activities that involve sex or drugs'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='criminal activities that involve sex or drugs'; candidate=""порок (ніно): кримінальна діяльність, що пов'язана з сексом або наркотиками.""; reverse='vice (Neno): Sexual or drug - related criminal activity.'; lexical=1.000; candidate_definition_similarity=0.905; reverse_definition_similarity=0.798; semantic=0.905; POS/language checks PASS."
ox5000-9eadee768474116a6389	vicious	adjective	C1	злий	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5694; definition_path=/us/definition/english/vicious; stable_id=PASS; exact_definition='violent and cruel'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='violent and cruel'; candidate='злий'; reverse='evil'; lexical=0.364; candidate_definition_similarity=0.527; reverse_definition_similarity=0.650; semantic=0.650; POS/language checks PASS.
ox5000-3143b1c6f122d8cbb915	viewpoint	noun	B2	точка зору	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5701; definition_path=/us/definition/english/viewpoint; stable_id=PASS; exact_definition='a way of thinking about a subject'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a way of thinking about a subject'; candidate='точка зору'; reverse='point of view'; lexical=0.455; candidate_definition_similarity=0.434; reverse_definition_similarity=0.511; semantic=0.511; POS/language checks PASS.
ox5000-642e71f0ef3e4ecc6bac	villager	noun	C1	селяни́ця	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5703; definition_path=/us/definition/english/villager; stable_id=PASS; exact_definition='a person who lives in a village'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a person who lives in a village'; candidate='селяни́ця'; reverse='Farmer'; lexical=0.429; candidate_definition_similarity=0.735; reverse_definition_similarity=0.508; semantic=0.735; POS/language checks PASS.
ox5000-599362e4e8fd0e21eb59	violation	noun	C1	порушення	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5705; definition_path=/us/definition/english/violation; stable_id=PASS; exact_definition='the act of going against or refusing to obey a law, an agreement, etc.'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the act of going against or refusing to obey a law, an agreement, etc.'; candidate='порушення'; reverse='infraction'; lexical=0.632; candidate_definition_similarity=0.436; reverse_definition_similarity=0.543; semantic=0.543; POS/language checks PASS.
ox5000-4bbf63568389861f19a6	virtue	noun	C1	чеснота (нуль): поведінка або відношення, які виявляють високі моральні рівні	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5709; definition_path=/us/definition/english/virtue; stable_id=PASS; exact_definition='behaviour or attitudes that show high moral standards'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='behaviour or attitudes that show high moral standards'; candidate='чеснота (нуль): поведінка або відношення, які виявляють високі моральні рівні'; reverse='Virtue: conduct or attitudes that show high moral standards'; lexical=1.000; candidate_definition_similarity=0.783; reverse_definition_similarity=0.858; semantic=0.858; POS/language checks PASS.
ox5000-f912150dbfa4ff420e3e	visa	noun	B2	віза	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5711; definition_path=/us/definition/english/visa; stable_id=PASS; exact_definition='a stamp or mark put in your passport by officials of a foreign country that gives you permission to enter, pass through or leave their country'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a stamp or mark put in your passport by officials of a foreign country that gives you permission to enter, pass through or leave their country'; candidate='віза'; reverse='visa'; lexical=1.000; candidate_definition_similarity=0.355; reverse_definition_similarity=0.404; semantic=0.404; POS/language checks PASS.
ox5000-2ed2ff1e8e1305b1c767	visible	adjective	B2	Видимий (примітка): його можна побачити	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5712; definition_path=/us/definition/english/visible; stable_id=PASS; exact_definition='that can be seen'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='that can be seen'; candidate='Видимий (примітка): його можна побачити'; reverse='Visible (note): it can be seen'; lexical=1.000; candidate_definition_similarity=0.793; reverse_definition_similarity=0.743; semantic=0.793; POS/language checks PASS.
ox5000-b8342c014fdb4dec91ab	voting	noun	B2	Голосування	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5728; definition_path=/us/definition/english/voting; stable_id=PASS; exact_definition='the action of choosing somebody/something in an election or at a meeting'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the action of choosing somebody/something in an election or at a meeting'; candidate='Голосування'; reverse='Vote'; lexical=0.600; candidate_definition_similarity=0.671; reverse_definition_similarity=0.625; semantic=0.671; POS/language checks PASS.
ox5000-b2724644535a93be515d	vulnerability	noun	C1	Уразливість (нуль): факт слабості й легкої фізичної або емоційної шкоди	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5730; definition_path=/us/definition/english/vulnerability; stable_id=PASS; exact_definition='the fact of being weak and easily hurt physically or emotionally'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='the fact of being weak and easily hurt physically or emotionally'; candidate='Уразливість (нуль): факт слабості й легкої фізичної або емоційної шкоди'; reverse='Vulnerability: A fact of weakness and mild physical or emotional damage'; lexical=1.000; candidate_definition_similarity=0.702; reverse_definition_similarity=0.753; semantic=0.753; POS/language checks PASS.
ox5000-33e9f5df7261de30ea45	vulnerable	adjective	C1	вразливий (прикметник): слабкий і легко ранить фізично або емоційно	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5731; definition_path=/us/definition/english/vulnerable; stable_id=PASS; exact_definition='weak and easily hurt physically or emotionally'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='weak and easily hurt physically or emotionally'; candidate='вразливий (прикметник): слабкий і легко ранить фізично або емоційно'; reverse='vulnerable: weak and easily hurt physically or emotionally'; lexical=1.000; candidate_definition_similarity=0.875; reverse_definition_similarity=0.863; semantic=0.875; POS/language checks PASS.
